RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4835,15570536,Smith,467,Spain,Female,41,3,68907.71943444824,1,1,1,86106.68900194592,0
4836,15570537,Smith,489,Germany,Female,34,4,88262.85117902012,2,1,1,80418.42591802389,0
4837,15570538,Smith,438,France,Male,30,3,53185.490450292156,2,0,0,89532.70845887759,0
4838,15570539,Smith,494,France,Male,56,1,90735.49711953799,4,1,0,92107.86867767425,1
4839,15570540,Smith,749,Germany,Female,32,10,115294.88885005344,1,0,1,190038.61531014566,0
4840,15570541,Smith,622,Germany,Female,30,4,73470.34678846222,2,1,1,43282.919267488774,0
4841,15570542,Smith,554,France,Female,40,0,86229.97383541298,1,1,0,91619.20355461366,0
4842,15570543,Smith,458,France,Male,48,1,144171.20392779875,2,1,0,94178.3365375598,0
4843,15570544,Smith,548,Germany,Female,38,6,98659.82916126131,1,0,0,98006.87325705941,0
4844,15570545,Smith,710,France,Male,53,4,85041.21448372368,1,1,0,190500.28371123213,1
4845,15570546,Smith,697,Germany,Male,46,9,27096.031017931964,2,1,0,90139.87463005321,1
4846,15570547,Smith,624,Germany,Male,18,7,108551.30056944244,1,0,1,55879.74964911054,0
4847,15570548,Smith,623,France,Male,33,5,91507.49746959693,2,1,1,200000.0,0
4848,15570549,Smith,472,Germany,Male,33,7,139186.9716850704,2,0,1,71000.64517348848,0
4849,15570550,Smith,572,France,Female,45,10,77343.92716516557,3,1,0,102964.38508943106,1
4850,15570551,Smith,705,Germany,Male,18,1,0.0,1,0,0,64723.6595002249,0
4851,15570552,Smith,582,France,Male,70,7,0.0,1,0,0,84062.834859622,1
4852,15570553,Smith,812,France,Male,46,8,111784.03818798668,1,1,1,135407.581282839,0
4853,15570554,Smith,770,Spain,Male,41,7,46490.32011509234,1,0,1,110927.66844640524,0
4854,15570555,Smith,604,France,Male,54,6,96838.38755552487,2,1,1,77041.39283091408,0
4855,15570556,Smith,623,Germany,Male,68,7,80711.6322251178,1,0,0,109823.75360894907,1
4856,15570557,Smith,850,France,Female,50,1,66658.01661530396,1,1,1,172981.13307061177,0
4857,15570558,Smith,734,France,Female,51,5,70181.93572058884,1,1,1,59738.27660696473,0
4858,15570559,Smith,657,France,Male,41,6,31730.52474773866,1,0,1,135214.80082028263,0
4859,15570560,Smith,668,Germany,Male,38,8,74211.11555501647,4,1,1,36426.54637561152,0
4860,15570561,Smith,664,France,Female,34,10,45775.328360280066,4,1,1,57042.07995599832,0
4861,15570562,Smith,648,Germany,Male,30,2,56387.17399371476,2,1,0,108966.4908454043,0
4862,15570563,Smith,542,France,Female,31,5,58817.547764541945,1,1,1,78511.0901855171,0
4863,15570564,Smith,609,France,Male,23,7,63665.336505064035,3,0,0,181584.28274220182,0
4864,15570565,Smith,506,Germany,Female,39,3,121108.67282535431,3,1,0,143098.50105009496,1
4865,15570566,Smith,722,France,Female,19,4,68510.45853976533,3,0,0,147311.37551873166,0
4866,15570567,Smith,636,France,Female,42,1,126185.11682950493,2,1,1,200000.0,0
4867,15570568,Smith,727,Germany,Female,39,10,151892.74756632408,1,1,0,62383.35835166823,0
4868,15570569,Smith,522,Spain,Male,41,9,117747.23255280747,1,1,1,53371.74088483013,0
4869,15570570,Smith,792,Spain,Male,33,6,101723.42675342556,3,0,1,118073.23510656192,0
4870,15570571,Smith,779,Germany,Female,76,7,91341.610474176,3,0,1,106453.30523448945,1
4871,15570572,Smith,492,Spain,Female,56,5,118267.9354525035,1,1,1,107725.70200988723,0
4872,15570573,Smith,599,Germany,Male,25,8,79468.03692981198,1,0,1,79686.96154703836,0
4873,15570574,Smith,610,Spain,Male,42,10,124228.49229785992,2,1,0,58422.20192802693,0
4874,15570575,Smith,506,Spain,Male,32,2,105705.29026448421,2,1,0,89977.13737162604,0
4875,15570576,Smith,624,France,Male,27,8,57007.97696098061,2,1,1,72101.78971025614,0
4876,15570577,Smith,705,Germany,Male,23,8,119792.54400514028,2,0,0,155527.8298289731,0
4877,15570578,Smith,603,Germany,Female,45,8,79574.00029887843,1,0,0,101025.54818751359,1
4878,15570579,Smith,478,France,Male,31,5,69693.3996193842,1,0,1,155914.6288040796,0
4879,15570580,Smith,727,Spain,Male,51,8,51190.04198005064,2,1,1,52922.64464295735,0
4880,15570581,Smith,570,France,Female,51,6,83300.94239372862,2,1,1,104177.94507672534,0
4881,15570582,Smith,581,Spain,Male,56,7,124823.13077064918,1,0,1,67467.84576745357,0
4882,15570583,Smith,818,Germany,Female,29,7,119447.00027965187,1,1,1,88043.93053482517,0
4883,15570584,Smith,689,France,Male,45,7,92669.68987294784,2,0,0,148916.55245637527,0
4884,15570585,Smith,569,Germany,Male,47,2,104982.18203625176,1,1,0,174170.99137423647,1
4885,15570586,Smith,531,France,Female,34,5,138584.83957612788,2,1,1,167909.24900852953,0
4886,15570587,Smith,746,France,Male,30,6,67501.68544145695,2,1,0,55888.85051111525,0
4887,15570588,Smith,739,France,Male,59,3,19228.999823489692,2,1,0,137669.97000330657,1
4888,15570589,Smith,599,France,Male,42,3,140056.49260892865,2,0,1,58514.33497022938,0
4889,15570590,Smith,524,Spain,Male,47,6,48511.08739846408,1,1,0,139190.76309753617,1
4890,15570591,Smith,688,Germany,Female,30,1,40483.09383280477,2,1,0,43467.820134021626,0
4891,15570592,Smith,709,France,Male,25,10,0.0,1,1,0,116285.01766647326,0
4892,15570593,Smith,612,France,Female,33,10,103564.15265821482,2,1,0,54973.96279338798,0
4893,15570594,Smith,539,Spain,Female,38,7,0.0,2,0,0,150024.76354393768,0
4894,15570595,Smith,652,Germany,Male,27,5,37487.059615413156,1,1,1,51066.959506380175,0
4895,15570596,Smith,696,Germany,Male,39,10,104411.83972575294,1,0,1,121545.19764040131,0
4896,15570597,Smith,601,France,Male,19,10,111096.0626204186,1,1,0,132744.2886208946,0
4897,15570598,Smith,676,Germany,Female,26,8,42414.79258908832,2,1,0,72244.40801284555,0
4898,15570599,Smith,686,France,Male,48,4,68292.33365037973,1,1,0,78467.44606459854,1
4899,15570600,Smith,764,France,Male,47,9,31370.273679692342,2,1,1,115662.6985217213,0
4900,15570601,Smith,607,Germany,Female,35,9,47580.16060944086,2,1,0,144847.43116894498,0
4901,15570602,Smith,536,France,Male,27,0,88310.76300764535,2,1,1,182646.38551944715,0
4902,15570603,Smith,643,Spain,Female,27,6,49917.666060177115,3,0,0,146477.68852647027,0
4903,15570604,Smith,818,Germany,Male,35,3,62789.24799121654,1,1,1,154303.11944123518,0
4904,15570605,Smith,473,France,Male,47,9,1764.6659191216604,3,1,0,125429.28872028009,1
4905,15570606,Smith,418,Spain,Male,51,3,131647.80824030688,1,1,0,92339.43482116655,0
4906,15570607,Smith,639,Spain,Female,34,2,100503.3296585533,1,1,0,124023.92838607171,0
4907,15570608,Smith,612,France,Male,26,4,114645.26859186009,1,1,1,100425.0790290162,0
4908,15570609,Smith,629,Germany,Male,43,5,139521.26623084312,2,1,0,126502.85356558101,0
4909,15570610,Smith,625,Germany,Female,30,2,33739.35622271418,1,1,0,10000.0,0
4910,15570611,Smith,750,France,Male,33,7,57080.275848598816,2,1,1,175027.09610031644,0
4911,15570612,Smith,645,Germany,Female,55,1,0.0,1,1,0,199771.89205533403,1
4912,15570613,Smith,731,France,Female,49,6,232021.14550511187,3,1,0,37026.219525904955,1
4913,15570614,Smith,402,France,Male,41,0,67520.73423413119,2,1,1,147662.32908534983,0
4914,15570615,Smith,597,Spain,Female,24,8,126936.3949957456,2,1,0,155869.096591527,0
4915,15570616,Smith,568,France,Male,42,8,13091.94278322706,3,1,1,109407.4582986379,0
4916,15570617,Smith,421,Germany,Male,52,4,124819.42128215046,2,1,0,10000.0,1
4917,15570618,Smith,660,Germany,Female,35,1,167879.5438324833,1,0,0,86052.38821551425,0
4918,15570619,Smith,639,Germany,Male,56,5,71985.96254860093,1,0,0,66034.44282470536,1
4919,15570620,Smith,603,Spain,Female,55,9,24455.925170519935,2,1,1,174998.43545140667,0
4920,15570621,Smith,637,Germany,Female,59,4,68060.17995272319,1,1,1,99393.73071962273,0
4921,15570622,Smith,660,Spain,Female,43,10,0.0,1,0,1,115973.76900393161,0
4922,15570623,Smith,751,Spain,Female,47,3,73105.6649489079,1,1,0,141723.43619348016,1
4923,15570624,Smith,714,Germany,Female,56,1,116048.35696564979,2,1,1,92094.23711994449,0
4924,15570625,Smith,682,France,Female,45,4,73212.11778132428,1,1,0,66860.394555134,0
4925,15570626,Smith,850,Spain,Male,33,7,60793.022265551626,1,0,0,142903.85959898395,0
4926,15570627,Smith,579,France,Female,34,1,101378.40580560165,1,0,1,114509.84482857051,0
4927,15570628,Smith,514,Germany,Male,42,6,105201.24234747763,2,1,0,89146.77002970487,0
4928,15570629,Smith,767,France,Male,24,2,0.0,2,1,0,73134.24628455812,0
4929,15570630,Smith,836,France,Female,38,5,79441.14811393942,2,1,0,10000.0,0
4930,15570631,Smith,586,France,Male,53,3,196799.25621146217,1,0,1,167658.1455942925,0
4931,15570632,Smith,787,France,Male,18,5,8249.187717598805,3,1,0,151258.0419973262,0
4932,15570633,Smith,596,France,Male,58,10,70729.05835834668,1,0,0,198280.11190613778,1
4933,15570634,Smith,708,Spain,Female,53,1,172087.30610258513,2,1,1,167876.0333816717,0
4934,15570635,Smith,714,France,Female,34,9,130208.75782718378,3,1,0,148654.4131492054,0
4935,15570636,Smith,586,Spain,Female,46,4,49330.16596119692,4,1,0,119401.25611081297,1
4936,15570637,Smith,834,France,Female,40,1,85306.76898113018,2,1,1,65737.20908438611,0
4937,15570638,Smith,846,France,Male,54,7,74894.41600075884,3,0,1,134836.20471291553,1
4938,15570639,Smith,547,Germany,Male,51,8,37596.40978391663,2,0,0,101039.82563235486,1
4939,15570640,Smith,670,France,Female,23,7,71287.39462534589,1,0,1,171738.67883065523,0
4940,15570641,Smith,741,France,Male,47,0,61001.69335967354,1,0,0,105773.79114752974,1
4941,15570642,Smith,461,Germany,Female,37,4,80637.44690383748,2,1,1,100885.87446904583,0
4942,15570643,Smith,652,France,Female,40,3,37580.84096544833,2,1,0,56439.551545261915,0
4943,15570644,Smith,484,France,Male,31,3,11169.089987766944,1,0,0,164830.16647988337,0
4944,15570645,Smith,716,France,Female,60,10,72935.96133038145,3,0,0,57614.90548697065,1
4945,15570646,Smith,658,France,Male,52,6,160755.910908939,1,0,1,132678.3737806186,0
4946,15570647,Smith,612,France,Male,31,9,79110.14631313982,1,0,1,167616.6502448153,0
4947,15570648,Smith,493,Germany,Male,23,9,58420.31105342273,1,1,1,102873.78861757158,0
4948,15570649,Smith,590,France,Female,35,3,112704.29025192492,4,1,1,114737.31931820246,0
4949,15570650,Smith,701,France,Female,45,0,67084.01937023108,2,0,0,29303.88667840867,1
4950,15570651,Smith,645,Germany,Male,42,2,168401.6462479555,2,0,0,33133.9659741253,0
4951,15570652,Smith,769,France,Male,55,7,74804.37453524607,2,1,1,41939.854906449546,0
4952,15570653,Smith,762,France,Female,49,9,110024.85315790816,2,1,1,143438.6917835354,0
4953,15570654,Smith,758,Spain,Female,51,6,37269.78088033636,3,1,1,51658.613256777884,1
4954,15570655,Smith,596,France,Female,43,1,100154.46266683312,1,0,0,145784.53675439564,0
4955,15570656,Smith,679,France,Male,23,6,88754.6738471877,2,1,0,37695.957463180566,0
4956,15570657,Smith,553,Spain,Female,37,1,72174.6937670396,1,1,0,95126.98650052147,0
4957,15570658,Smith,524,Germany,Female,52,5,49912.111941513984,4,0,0,69907.82345000254,1
4958,15570659,Smith,768,France,Female,39,7,43098.49171738127,4,0,0,84250.46815872316,1
4959,15570660,Smith,531,Germany,Female,46,2,89117.63319898263,2,1,0,166052.31114027643,1
4960,15570661,Smith,520,France,Male,36,2,106446.95548482367,1,1,1,10000.0,0
4961,15570662,Smith,660,France,Male,27,7,68641.86018529342,1,1,0,176851.82264901727,0
4962,15570663,Smith,622,France,Male,38,7,89363.39645603963,1,1,0,123156.41050462937,0
4963,15570664,Smith,631,France,Male,43,9,73104.26609336153,1,1,1,40399.48728980922,0
4964,15570665,Smith,850,France,Female,32,5,79926.3012452694,2,1,0,139666.49318903201,0
4965,15570666,Smith,550,Germany,Female,37,0,64977.75086613875,1,1,1,72103.25031671346,0
4966,15570667,Smith,699,Germany,Female,28,10,75898.62896841542,4,0,0,89306.68873724941,1
4967,15570668,Smith,658,Spain,Male,53,2,209902.02284087133,1,0,1,171318.98620761893,0
4968,15570669,Smith,750,France,Male,36,9,90581.71494037124,3,0,1,37265.447726061626,0
4969,15570670,Smith,571,Spain,Female,57,6,107264.84792155215,2,1,1,95650.08877322046,0
4970,15570671,Smith,627,Germany,Male,58,1,96901.18026640484,1,1,1,137913.72559650283,0
4971,15570672,Smith,661,France,Male,39,8,61859.15883514703,1,1,0,62644.45647669405,0
4972,15570673,Smith,506,France,Male,27,8,139699.4606645834,4,0,0,10000.0,0
4973,15570674,Smith,469,France,Female,18,1,60441.81147868294,2,0,1,53201.04538981486,0
4974,15570675,Smith,647,France,Female,22,5,127752.72744712757,1,0,1,123701.44312681304,0
4975,15570676,Smith,783,France,Male,23,1,58289.650096677564,1,1,1,10000.0,0
4976,15570677,Smith,614,Germany,Male,56,0,27001.374042797957,2,1,0,10000.0,1
4977,15570678,Smith,628,France,Male,41,9,93269.81041180965,1,1,1,119799.77317885683,0
4978,15570679,Smith,765,France,Female,44,8,19766.58219489467,1,0,1,45145.13895002807,0
4979,15570680,Smith,635,Germany,Female,18,4,101782.01125083046,2,0,1,149902.23770275744,0
4980,15570681,Smith,727,Spain,Male,25,0,15292.067195434167,2,0,0,126458.37758753363,0
4981,15570682,Smith,850,Germany,Male,50,6,59049.598476357336,1,1,1,81254.2457550882,0
4982,15570683,Smith,592,France,Female,43,10,3413.5151737629203,3,1,0,137616.22160350555,1
4983,15570684,Smith,632,Spain,Female,38,2,216208.35047013647,2,1,0,105788.44442481811,0
4984,15570685,Smith,689,France,Female,46,5,0.0,3,0,1,97481.63136644551,0
4985,15570686,Smith,799,France,Male,59,3,75490.68701982022,1,1,0,114531.96983850747,1
4986,15570687,Smith,638,Spain,Male,37,2,132165.21371650067,1,0,1,84295.43116614017,0
4987,15570688,Smith,722,Spain,Female,40,5,126819.29542935127,1,1,0,117207.67119286805,0
4988,15570689,Smith,684,France,Female,42,7,117567.10610865685,1,1,0,33612.01484136336,0
4989,15570690,Smith,642,Germany,Female,68,5,59138.58058892623,4,0,0,200000.0,1
4990,15570691,Smith,607,Spain,Female,18,5,142554.4473168501,4,1,0,154342.3979720526,0
4991,15570692,Smith,589,Spain,Male,48,4,120669.55454010912,2,1,0,120171.24447551272,0
4992,15570693,Smith,850,France,Female,38,4,85614.98088302383,2,1,0,157115.13155285534,0
4993,15570694,Smith,495,Germany,Male,46,0,87029.0378863296,2,1,1,158491.54714445956,0
4994,15570695,Smith,505,France,Female,32,3,59803.86761923137,2,1,1,98059.97567410496,0
4995,15570696,Smith,674,France,Male,39,10,29517.398708348082,1,1,1,58674.32143148813,0
4996,15570697,Smith,670,France,Male,48,7,136857.54877393582,2,1,1,38024.32293939156,0
4997,15570698,Smith,692,Germany,Male,77,5,140610.39968007657,2,1,0,140608.9028972274,1
4998,15570699,Smith,562,Germany,Male,49,6,30794.542948503935,1,0,1,172839.50361511152,0
4999,15570700,Smith,547,France,Male,29,10,67310.74174269041,1,1,1,73858.72765305854,0
5000,15570701,Smith,621,Germany,Female,34,10,67828.83917705355,1,1,0,117683.85196182266,0
5001,15570702,Smith,740,France,Female,34,8,73367.2048129845,2,0,1,157561.36230883512,0
5002,15570703,Smith,548,France,Female,18,7,78214.74392937908,1,0,0,137596.74053988786,0
5003,15570704,Smith,665,Germany,Female,36,3,122343.073082309,2,1,1,129812.09659043961,0
5004,15570705,Smith,598,France,Male,48,6,37639.13457566282,1,1,0,200000.0,1
5005,15570706,Smith,497,France,Female,24,2,32682.650424367006,1,1,0,81845.26653414826,0
5006,15570707,Smith,521,Spain,Male,52,4,136830.98710714874,2,1,0,97469.59059780333,1
5007,15570708,Smith,741,Germany,Male,45,2,51867.76290593509,2,0,0,57575.19064654567,1
5008,15570709,Smith,589,France,Male,31,6,11848.232321146686,1,1,1,45051.97826490167,0
5009,15570710,Smith,774,France,Female,38,2,50743.5028950065,3,0,1,112297.23858523487,0
5010,15570711,Smith,646,France,Male,59,7,58497.36323779996,1,0,0,40710.73688585104,1
5011,15570712,Smith,513,France,Male,48,9,152748.13638628824,3,1,0,10000.0,1
5012,15570713,Smith,697,France,Female,40,7,121241.31061883687,2,1,0,76737.30083901265,0
5013,15570714,Smith,569,Germany,Male,37,5,132376.03083161212,1,0,1,87382.87645279123,0
5014,15570715,Smith,612,France,Male,40,8,115998.68211733931,2,0,0,158596.14993116146,0
5015,15570716,Smith,763,Spain,Female,33,1,122312.1835807657,1,1,1,20335.70887036284,0
5016,15570717,Smith,521,Germany,Female,18,5,40595.89367098409,1,1,1,34530.90017514348,0
5017,15570718,Smith,605,Spain,Male,64,10,65069.89223232579,1,0,1,68235.78508958513,0
5018,15570719,Smith,541,France,Female,41,3,25504.23434882256,1,0,1,80077.555521309,0
5019,15570720,Smith,530,Spain,Male,44,6,64475.59847314833,2,1,1,35139.98844004007,0
5020,15570721,Smith,602,Germany,Female,39,10,109205.24954673705,2,1,1,104532.24010570228,0
5021,15570722,Smith,564,France,Male,31,0,81729.16424061234,3,0,1,116237.84403417664,0
5022,15570723,Smith,622,France,Female,37,3,140574.04094801476,1,1,1,26437.064863001273,0
5023,15570724,Smith,713,France,Male,20,10,17929.21038863904,2,1,1,127869.80733097508,0
5024,15570725,Smith,574,Spain,Male,67,9,100011.91753491199,1,1,1,132923.8922275745,0
5025,15570726,Smith,503,France,Male,25,3,12584.859906534097,2,0,1,35559.62040266236,0
5026,15570727,Smith,714,Spain,Male,27,5,79708.82345868212,3,0,1,164279.1778705685,0
5027,15570728,Smith,574,Spain,Male,34,9,112016.67112782394,1,1,1,147156.49319814076,0
5028,15570729,Smith,832,France,Female,55,10,64274.87165878904,4,1,0,67783.61998856674,1
5029,15570730,Smith,609,Spain,Male,40,5,102556.33020434779,2,1,0,60020.83002832222,0
5030,15570731,Smith,636,France,Male,25,5,27013.383258353293,2,0,1,20223.464204120595,0
5031,15570732,Smith,419,Spain,Female,55,3,0.0,2,0,0,28086.06578708427,1
5032,15570733,Smith,533,Spain,Female,48,4,102851.48112439015,2,1,0,73227.18409416557,0
5033,15570734,Smith,422,Spain,Male,46,10,162200.51170378661,4,1,0,91037.05756550792,1
5034,15570735,Smith,679,France,Male,48,7,25197.752991505396,2,1,1,119633.86986953676,0
5035,15570736,Smith,641,Spain,Female,68,2,136109.70900533977,1,0,1,143578.61666023944,0
5036,15570737,Smith,713,France,Male,66,5,77171.17044082056,2,1,0,44429.861495503865,1
5037,15570738,Smith,730,France,Female,31,0,8215.423915346197,1,1,0,98401.70096453447,0
5038,15570739,Smith,746,France,Male,59,9,18424.734932391875,4,1,1,125900.45742160553,1
5039,15570740,Smith,627,France,Male,44,10,75789.2386680325,3,1,1,135560.00151759613,0
5040,15570741,Smith,658,France,Female,45,5,54776.88560379481,2,1,0,70068.81925671158,0
5041,15570742,Smith,707,France,Female,19,8,9354.351162088045,2,0,0,123681.87589792443,0
5042,15570743,Smith,570,France,Female,37,10,0.0,3,1,1,126735.24037404201,0
5043,15570744,Smith,556,Spain,Male,30,7,32664.033603674696,1,0,1,173571.50799538448,0
5044,15570745,Smith,804,France,Female,49,4,84690.45041655592,2,0,1,95854.55829177037,0
5045,15570746,Smith,469,France,Female,52,6,74679.9623698431,1,1,1,91037.41948641291,0
5046,15570747,Smith,700,France,Male,18,4,49938.10212499609,2,1,1,64134.424667152576,0
5047,15570748,Smith,684,Spain,Male,39,2,85094.35971457414,1,0,0,51970.80371483334,0
5048,15570749,Smith,537,Spain,Male,53,8,127001.33599313439,2,1,0,78264.4679852904,0
5049,15570750,Smith,583,Germany,Female,37,10,94706.32552170739,1,1,1,36116.574755372974,0
5050,15570751,Smith,614,Germany,Female,48,6,68934.56643052096,1,1,1,75484.89234307,0
5051,15570752,Smith,671,France,Male,44,7,121403.60033303444,1,1,1,33226.08351391982,0
5052,15570753,Smith,685,Spain,Male,44,6,27007.484889185253,1,1,1,34715.50082082767,0
5053,15570754,Smith,646,France,Male,36,6,63754.02302223242,1,1,1,53003.505997473614,0
5054,15570755,Smith,668,France,Female,25,7,64945.603219981596,2,1,1,120963.70178961424,0
5055,15570756,Smith,715,Germany,Male,26,7,13152.337077857737,2,1,0,130254.61475495642,0
5056,15570757,Smith,711,France,Female,48,5,54006.29188578211,1,1,0,95120.02231898245,1
5057,15570758,Smith,803,Spain,Female,40,3,0.0,2,0,1,102533.1253263035,0
5058,15570759,Smith,754,Germany,Female,38,4,170608.90238314768,2,0,0,128697.34198525982,0
5059,15570760,Smith,651,France,Female,34,5,28129.310578184355,1,1,0,80119.68598577812,0
5060,15570761,Smith,714,France,Male,36,10,154305.7065710656,1,1,1,109988.11548335257,0
5061,15570762,Smith,692,France,Male,52,8,76904.22528597462,2,1,1,51252.824274482,0
5062,15570763,Smith,666,France,Male,35,4,103243.20660779794,1,1,0,120313.15537968124,0
5063,15570764,Smith,563,France,Female,23,8,50560.01008245342,1,1,1,91666.36439622854,0
